"","Site","Year","Block","Group","Code","Plot","Genus","Species","Cover","Quadrant"
"2975","Boothby",2024,"N","E","NE111","111","Lolium","Lolium_perenne",10,NA
"2976","Boothby",2024,"N","E","NE111","111","Rosa","Rosa_multiflora",3,NA
"2977","Boothby",2024,"N","E","NE111","111","Carex","Carex_flacca",20,NA
"2978","Boothby",2024,"N","E","NE111","111","Crepis","Crepis_mollis",10,NA
"2979","Boothby",2024,"N","E","NE111","111","Juncus","Juncus_conglomeratus",10,3
"2980","Boothby",2024,"N","E","NE111","111","Holcus","Holcus_lanatus",15,NA
"2981","Boothby",2024,"N","E","NE111","111","Poa","Poa_trivialis",10,NA
"2982","Boothby",2024,"N","E","NE111","111","Trifolium","Trifolium_dubium",10,NA
"2983","Boothby",2024,"N","E","NE111","111","Vicia","Vicia_tetrasperma",5,NA
"2984","Boothby",2024,"N","E","NE111","111","Carex","Carex_actiformis",5,NA
"2985","Boothby",2024,"N","E","NE111","111","Cirsium","Cirsium_discolor",3,NA
"2986","Boothby",2024,"N","E","NE111","111","Stellaria","Stellaria_media",3,NA
"2987","Boothby",2024,"N","E","NE111","111","Calamagrostis","Calamagrostis_epigejos",15,NA
"2988","Boothby",2024,"N","E","NE111","111","Epilobium","Epilobium_parviflorum",2,NA
"2989","Boothby",2024,"N","E","NE111","111","Dactylis","Dactylis_glomerata",15,NA
"2990","Boothby",2024,"N","E","NE111","111","Leucanthemum","Leucanthemum_vulgare",1,NA
"2991","Boothby",2024,"N","E","NE111","111","Cynosurus","Cynosurus_cristatus",15,NA
"2992","Boothby",2024,"N","E","NE111","111","Juncus","Juncus_conglomeratus",10,4
"2993","Boothby",2024,"N","E","NE111","111","Holcus","Holcus_lanatus",25,NA
"2994","Boothby",2024,"N","E","NE111","111","Trifolium","Trifolium_dubium",5,NA
"2995","Boothby",2024,"N","E","NE111","111","Stellaria","Stellaria_media",9,NA
"2996","Boothby",2024,"N","E","NE111","111","Prunella","Prunella_vulgaris",20,NA
"2997","Boothby",2024,"N","E","NE111","111","Lolium","Lolium_perenne",15,NA
"2998","Boothby",2024,"N","E","NE111","111","Carex","Carex_flacca",10,NA
"2999","Boothby",2024,"N","E","NE111","111","Festuca","Festuca_rubra",10,NA
"3000","Boothby",2024,"N","E","NE113","113","Holcus","Holcus_lanatus",15,1
"3001","Boothby",2024,"N","E","NE113","113","Bromus","Bromus_hordeaceus",40,NA
"3002","Boothby",2024,"N","E","NE113","113","Lolium","Lolium_perenne",40,NA
"3003","Boothby",2024,"N","E","NE113","113","Poa","Poa_pratensis",10,NA
"3004","Boothby",2024,"N","E","NE113","113","Trifolium","Trifolium_dubium",5,NA
"3005","Boothby",2024,"N","E","NE113","113","Cirsium","Cirsium_discolor",3,NA
"3006","Boothby",2024,"N","E","NE113","113","Holcus","Holcus_lanatus",10,2
"3007","Boothby",2024,"N","E","NE113","113","Bromus","Bromus_hordeaceus",40,NA
"3008","Boothby",2024,"N","E","NE113","113","Lolium","Lolium_perenne",30,NA
"3009","Boothby",2024,"N","E","NE113","113","Crepis","Crepis_mollis",5,NA
"3010","Boothby",2024,"N","E","NE113","113","Holcus","Holcus_lanatus",15,3
"3011","Boothby",2024,"N","E","NE113","113","Bromus","Bromus_hordeaceus",35,NA
"3012","Boothby",2024,"N","E","NE113","113","Lolium","Lolium_perenne",35,NA
"3013","Boothby",2024,"N","E","NE113","113","Poa","Poa_pratensis",5,NA
"3014","Boothby",2024,"N","E","NE113","113","Helminthotheca","Helminthotheca_echioides",2,NA
"3015","Boothby",2024,"N","E","NE113","113","Bromus","Bromus_hordeaceus",30,4
"3016","Boothby",2024,"N","E","NE113","113","Lolium","Lolium_perenne",20,NA
"3017","Boothby",2024,"N","E","NE113","113","Dactylis","Dactylis_glomerata",5,NA
"3018","Boothby",2024,"N","E","NE113","113","Rosa","Rosa_multiflora",5,NA
"3019","Boothby",2024,"N","E","NE113","113","Cirsium","Cirsium_discolor",8,NA
"3020","Boothby",2024,"N","E","NE113","113","Cirsium","Cirsium_lanceolatum",2,NA
"3021","Boothby",2024,"N","E","NE132","132","Poa","Poa_pratensis",10,1
"3022","Boothby",2024,"N","E","NE132","132","Phleum","Phleum_pratense",25,NA
"3023","Boothby",2024,"N","E","NE132","132","Lolium","Lolium_perenne",15,NA
"3024","Boothby",2024,"N","E","NE132","132","Cirsium","Cirsium_discolor",3,NA
"3025","Boothby",2024,"N","E","NE132","132","Bromus","Bromus_hordeaceus",70,NA
"3026","Boothby",2024,"N","E","NE132","132","Poa","Poa_pratensis",20,2
"3027","Boothby",2024,"N","E","NE132","132","Phleum","Phleum_pratense",10,NA
"3028","Boothby",2024,"N","E","NE132","132","Lolium","Lolium_perenne",5,NA
"3029","Boothby",2024,"N","E","NE132","132","Bromus","Bromus_hordeaceus",20,NA
"3030","Boothby",2024,"N","E","NE132","132","Festuca","Festuca_rubra",15,NA
"3031","Boothby",2024,"N","E","NE132","132","Agrostis","Agrostis_stolonifera",10,NA
"3032","Boothby",2024,"N","E","NE132","132","Poa","Poa_pratensis",10,3
"3033","Boothby",2024,"N","E","NE132","132","Phleum","Phleum_pratense",5,NA
"3034","Boothby",2024,"N","E","NE132","132","Lolium","Lolium_perenne",15,NA
"3035","Boothby",2024,"N","E","NE132","132","Bromus","Bromus_hordeaceus",2,NA
"3036","Boothby",2024,"N","E","NE132","132","Calamagrostis","Calamagrostis_epigejos",80,NA
"3037","Boothby",2024,"N","E","NE132","132","Bromus","Bromus_hordeaceus",5,4
"3038","Boothby",2024,"N","E","NE132","132","Poa","Poa_trivialis",1,NA
"3039","Boothby",2024,"N","E","NE132","132","Phleum","Phleum_pratense",2,NA
"3040","Boothby",2024,"N","E","NE132","132","Calamagrostis","Calamagrostis_epigejos",70,NA
"3041","Boothby",2024,"N","E","NE133","133","Holcus","Holcus_lanatus",3,1
"3042","Boothby",2024,"N","E","NE133","133","Alopecurus","Alopecurus_myosuroides",7,NA
"3043","Boothby",2024,"N","E","NE133","133","Epilobium","Epilobium_parviflorum",25,NA
"3044","Boothby",2024,"N","E","NE133","133","Epilobium","Epilobium_tetragonum",10,NA
"3045","Boothby",2024,"N","E","NE133","133","Sonchus","Sonchus_arvensis",2,NA
"3046","Boothby",2024,"N","E","NE133","133","Veronica","Veronica_serpyllifolia",6,NA
"3047","Boothby",2024,"N","E","NE133","133","Bowlesia","Bowlesia_incana",1,NA
"3048","Boothby",2024,"N","E","NE133","133","Alopecurus","Alopecurus_myosuroides",8,2
"3049","Boothby",2024,"N","E","NE133","133","Epilobium","Epilobium_parviflorum",30,NA
"3050","Boothby",2024,"N","E","NE133","133","Epilobium","Epilobium_tetragonum",7,NA
"3051","Boothby",2024,"N","E","NE133","133","Veronica","Veronica_serpyllifolia",5,NA
"3052","Boothby",2024,"N","E","NE133","133","Alopecurus","Alopecurus_myosuroides",10,3
"3053","Boothby",2024,"N","E","NE133","133","Epilobium","Epilobium_parviflorum",8,NA
"3054","Boothby",2024,"N","E","NE133","133","Epilobium","Epilobium_tetragonum",3,NA
"3055","Boothby",2024,"N","E","NE133","133","Sonchus","Sonchus_arvensis",1,NA
"3056","Boothby",2024,"N","E","NE133","133","Matricaria","Matricaria_chamomilla",1,NA
"3057","Boothby",2024,"N","E","NE133","133","Geranium","Geranium_dissectum",3,NA
"3058","Boothby",2024,"N","E","NE133","133","Alopecurus","Alopecurus_myosuroides",6,4
"3059","Boothby",2024,"N","E","NE133","133","Epilobium","Epilobium_parviflorum",20,NA
"3060","Boothby",2024,"N","E","NE133","133","Epilobium","Epilobium_parviflorum",6,NA
"3061","Boothby",2024,"N","E","NE133","133","Epilobium","Epilobium_hirsutum",4,NA
"3062","Boothby",2024,"N","E","NE133","133","Jacobaea","Jacobaea_erucifolia",10,NA
"3063","Boothby",2024,"N","E","NE133","133","Poa","Poa_trivialis",4,NA
"3064","Boothby",2024,"C",NA,"C221","221","Brachypodium","Brachypodium_sylvaticum",30,1
"3065","Boothby",2024,"C",NA,"C221","221","Geum","Geum_urbanum",5,1
"3066","Boothby",2024,"C",NA,"C221","221","Dryopteris","Dryopteris_carthusiana",10,1
"3067","Boothby",2024,"C",NA,"C221","221","Lamium","Lamium_galeobdolon",1,1
"3068","Boothby",2024,"C",NA,"C221","221","Circaea","Circaea_lutetiana",3,1
"3069","Boothby",2024,"C",NA,"C221","221","Crataegus","Crataegus_monogyna",3,1
"3070","Boothby",2024,"C",NA,"C221","221","Urtica","Urtica_dioica",2,1
"3071","Boothby",2024,"C",NA,"C221","221","Sambucus","Sambucus_nigra",0,1
"3072","Boothby",2024,"C",NA,"C221","221","Pinus","Pinus_sp.",0,1
"3073","Boothby",2024,"C",NA,"C221","221","Geranium","Geranium_purpureum",10,2
"3074","Boothby",2024,"C",NA,"C221","221","Brachypodium","Brachypodium_sylvaticum",20,2
"3075","Boothby",2024,"C",NA,"C221","221","Lamium","Lamium_galeobdolon",10,2
"3076","Boothby",2024,"C",NA,"C221","221","Fraxinus","Fraxinus_excelsior",5,2
"3077","Boothby",2024,"C",NA,"C221","221","Veronica","Veronica_montana",5,2
"3078","Boothby",2024,"C",NA,"C221","221","Sambucus","Sambucus_nigra",0,2
"3079","Boothby",2024,"C",NA,"C221","221","Brachypodium","Brachypodium_sylvaticum",70,3
"3080","Boothby",2024,"C",NA,"C221","221","Lamium","Lamium_galeobdolon",5,3
"3081","Boothby",2024,"C",NA,"C221","221","Circaea","Circaea_lutetiana",6,3
"3082","Boothby",2024,"C",NA,"C221","221","Urtica","Urtica_dioica",1,3
"3083","Boothby",2024,"C",NA,"C221","221","Rumex","Rumex_conglomeratus",3,3
"3084","Boothby",2024,"C",NA,"C221","221","Galium","Galium_aparine",5,3
"3085","Boothby",2024,"C",NA,"C221","221","Rosa","Rosa_multiflora",2,3
"3086","Boothby",2024,"C",NA,"C221","221","Dioscorea","Dioscorea_communis",8,3
"3087","Boothby",2024,"C",NA,"C221","221","Sambucus","Sambucus_nigra",0,3
"3088","Boothby",2024,"C",NA,"C221","221","Brachypodium","Brachypodium_sylvaticum",40,4
"3089","Boothby",2024,"C",NA,"C221","221","Lamium","Lamium_galeobdolon",20,4
"3090","Boothby",2024,"C",NA,"C221","221","Acer","Acer_campestre",5,4
"3091","Boothby",2024,"C",NA,"C221","221","Circaea","Circaea_lutetiana",10,4
"3092","Boothby",2024,"C",NA,"C221","221","Sambucus","Sambucus_nigra",0,4
"3093","Boothby",2024,"C",NA,"C221","221","Pinus","Pinus_sp.",0,4
"3094","Boothby",2024,"C",NA,"C221","221","Viola","Viola_odorata",1,4
"3095","Boothby",2024,"S",NA,"S222","222","Sonchus","Sonchus_asper",15,1
"3096","Boothby",2024,"S",NA,"S222","222","Senecio","Senecio_vulgaris",5,1
"3097","Boothby",2024,"S",NA,"S222","222","Epilobium","Epilobium_hirsutum",5,1
"3098","Boothby",2024,"S",NA,"S222","222","Triticum","Triticum_aestivum",5,1
"3099","Boothby",2024,"S",NA,"S222","222","Sonchus","Sonchus_asper",20,2
"3100","Boothby",2024,"S",NA,"S222","222","Senecio","Senecio_vulgaris",3,2
"3101","Boothby",2024,"S",NA,"S222","222","Brassica","Brassica_nigra",15,2
"3102","Boothby",2024,"S",NA,"S222","222","Petroselinum","Petroselinum_crispum",5,2
"3103","Boothby",2024,"S",NA,"S222","222","Sonchus","Sonchus_asper",5,3
"3104","Boothby",2024,"S",NA,"S222","222","Senecio","Senecio_vulgaris",1,3
"3105","Boothby",2024,"S",NA,"S222","222","Triticum","Triticum_aestivum",5,3
"3106","Boothby",2024,"S",NA,"S222","222","Sonchus","Sonchus_asper",10,4
"3107","Boothby",2024,"S",NA,"S222","222","Triticum","Triticum_aestivum",5,4
"3108","Boothby",2024,"S",NA,"S233","233","Prunus","Prunus_spinosa",50,1
"3109","Boothby",2024,"S",NA,"S233","233","Rosa","Rosa_multiflora",20,1
"3110","Boothby",2024,"S",NA,"S233","233","Rubus","Rubus_pruinosus",20,1
"3111","Boothby",2024,"S",NA,"S233","233","Hedera","Hedera_hibernica",10,1
"3112","Boothby",2024,"S",NA,"S233","233","Arrhenatherum","Arrhenatherum_elatius",5,1
"3113","Boothby",2024,"S",NA,"S233","233","Poa","Poa_trivialis",5,1
"3114","Boothby",2024,"S",NA,"S233","233","Arrhenatherum","Arrhenatherum_elatius",5,2
"3115","Boothby",2024,"S",NA,"S233","233","Prunus","Prunus_spinosa",50,2
"3116","Boothby",2024,"S",NA,"S233","233","Brachypodium","Brachypodium_sylvaticum",40,2
"3117","Boothby",2024,"S",NA,"S233","233","Poa","Poa_trivialis",5,2
"3118","Boothby",2024,"S",NA,"S233","233","Rubus","Rubus_pruinosus",10,2
"3119","Boothby",2024,"S",NA,"S233","233","Prunus","Prunus_spinosa",60,3
"3120","Boothby",2024,"S",NA,"S233","233","Rosa","Rosa_multiflora",5,3
"3121","Boothby",2024,"S",NA,"S233","233","Rubus","Rubus_pruinosus",5,3
"3122","Boothby",2024,"S",NA,"S233","233","Hedera","Hedera_helix",1,3
"3123","Boothby",2024,"S",NA,"S233","233","Arrhenatherum","Arrhenatherum_elatius",15,3
"3124","Boothby",2024,"S",NA,"S233","233","Poa","Poa_trivialis",5,3
"3125","Boothby",2024,"S",NA,"S233","233","Geum","Geum_macrophyllum",5,3
"3126","Boothby",2024,"S",NA,"S233","233","Holcus","Holcus_lanatus",6,3
"3127","Boothby",2024,"S",NA,"S233","233","Rumex","Rumex_conglomeratus",4,3
"3128","Boothby",2024,"S",NA,"S233","233","Prunus","Prunus_spinosa",40,4
"3129","Boothby",2024,"S",NA,"S233","233","Arrhenatherum","Arrhenatherum_elatius",30,4
"3130","Boothby",2024,"S",NA,"S233","233","Brachypodium","Brachypodium_sylvaticum",10,4
"3131","Boothby",2024,"S",NA,"S233","233","Poa","Poa_trivialis",10,4
"3132","Boothby",2024,"S",NA,"S233","233","Prunella","Prunella_vulgaris",5,4
"3133","Boothby",2024,"S",NA,"S233","233","Hedera","Hedera_hibernica",1,4
"3134","Boothby",2024,"S",NA,"S233","233","Rosa","Rosa_multiflora",5,4
"3135","Boothby",2024,"S",NA,"S233","233","Vicia","Vicia_tetrasperma",1,4
"3136","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_tetragonum",15,1
"3137","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_hirsutum",10,1
"3138","Boothby",2024,"S",NA,"S213","213","Packera","Packera_aurea",20,1
"3139","Boothby",2024,"S",NA,"S213","213","Senecio","Senecio_vulgaris",5,1
"3140","Boothby",2024,"S",NA,"S213","213","Bromus","Bromus_hordeaceus",3,1
"3141","Boothby",2024,"S",NA,"S213","213","Triticum","Triticum_aestivum",1,1
"3142","Boothby",2024,"S",NA,"S213","213","Senecio","Senecio_sylvaticus",5,1
"3143","Boothby",2024,"S",NA,"S213","213","Bromus","Bromus_sterilis",3,1
"3144","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_tetragonum",10,2
"3145","Boothby",2024,"S",NA,"S213","213","Bromus","Bromus_hordeaceus",10,2
"3146","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_parviflorum",10,2
"3147","Boothby",2024,"S",NA,"S213","213","Packera","Packera_aurea",20,2
"3148","Boothby",2024,"S",NA,"S213","213","Senecio","Senecio_sylvaticus",10,2
"3149","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_hirsutum",10,2
"3150","Boothby",2024,"S",NA,"S213","213","Holcus","Holcus_lanatus",5,2
"3151","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_parviflorum",10,3
"3152","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_tetragonum",20,3
"3153","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_hirsutum",20,3
"3154","Boothby",2024,"S",NA,"S213","213","Packera","Packera_aurea",10,3
"3155","Boothby",2024,"S",NA,"S213","213","Arrhenatherum","Arrhenatherum_elatius",5,3
"3156","Boothby",2024,"S",NA,"S213","213","Bromus","Bromus_hordeaceus",5,3
"3157","Boothby",2024,"S",NA,"S213","213","Alopecurus","Alopecurus_myosuroides",1,3
"3158","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_parviflorum",20,4
"3159","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_tetragonum",10,4
"3160","Boothby",2024,"S",NA,"S213","213","Packera","Packera_aurea",15,4
"3161","Boothby",2024,"S",NA,"S213","213","Holcus","Holcus_lanatus",15,4
"3162","Boothby",2024,"S",NA,"S213","213","Bromus","Bromus_hordeaceus",5,4
"3163","Boothby",2024,"S",NA,"S213","213","Packera","Packera_werneriifolia",5,4
"3164","Boothby",2024,"S",NA,"S213","213","Arrhenatherum","Arrhenatherum_elatius",5,4
"3165","Boothby",2024,"S",NA,"S213","213","Holcus","Holcus_lanatus",40,1
"3166","Boothby",2024,"S",NA,"S213","213","Packera","Packera_werneriifolia",10,1
"3167","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_tetragonum",20,1
"3168","Boothby",2024,"S",NA,"S213","213","Packera","Packera_aurea",10,1
"3169","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_hirsutum",5,1
"3170","Boothby",2024,"S",NA,"S213","213","Holcus","Holcus_lanatus",1,2
"3171","Boothby",2024,"S",NA,"S213","213","Packera","Packera_werneriifolia",10,2
"3172","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_tetragonum",15,2
"3173","Boothby",2024,"S",NA,"S213","213","Packera","Packera_aurea",5,2
"3174","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_parviflorum",10,2
"3175","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_tetragonum",10,3
"3176","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_parviflorum",5,3
"3177","Boothby",2024,"S",NA,"S213","213","Holcus","Holcus_lanatus",1,3
"3178","Boothby",2024,"S",NA,"S213","213","Packera","Packera_aurea",8,3
"3179","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_parviflorum",10,4
"3180","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_tetragonum",5,4
"3181","Boothby",2024,"S",NA,"S213","213","Holcus","Holcus_lanatus",10,4
"3182","Boothby",2024,"S",NA,"S213","213","Packera","Packera_aurea",10,4
"3183","Boothby",2024,"S",NA,"S213","213","Packera","Packera_werneriifolia",15,4
"3184","Boothby",2024,"S",NA,"S213","213","Festuca","Festuca_rubra",40,1
"3185","Boothby",2024,"S",NA,"S213","213","Bromus","Bromus_hordeaceus",20,1
"3186","Boothby",2024,"S",NA,"S213","213","Centaurea","Centaurea_nigra",10,1
"3187","Boothby",2024,"S",NA,"S213","213","Bellidiastrum","Bellidiastrum_michelii",1,1
"3188","Boothby",2024,"S",NA,"S213","213","Crepis","Crepis_mollis",5,1
"3189","Boothby",2024,"S",NA,"S213","213","Helminthotheca","Helminthotheca_echioides",5,1
"3190","Boothby",2024,"S",NA,"S213","213","Geranium","Geranium_dissectum",2,1
"3191","Boothby",2024,"S",NA,"S213","213","Poa","Poa_pratensis",5,1
"3192","Boothby",2024,"S",NA,"S213","213","Festuca","Festuca_rubra",70,2
"3193","Boothby",2024,"S",NA,"S213","213","Bromus","Bromus_hordeaceus",5,2
"3194","Boothby",2024,"S",NA,"S213","213","Lolium","Lolium_perenne",5,2
"3195","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_hirsutum",5,2
"3196","Boothby",2024,"S",NA,"S213","213","Centaurea","Centaurea_nigra",10,2
"3197","Boothby",2024,"S",NA,"S213","213","Crepis","Crepis_mollis",1,2
"3198","Boothby",2024,"S",NA,"S213","213","Festuca","Festuca_rubra",25,3
"3199","Boothby",2024,"S",NA,"S213","213","Bromus","Bromus_hordeaceus",5,3
"3200","Boothby",2024,"S",NA,"S213","213","Phleum","Phleum_pratense",25,3
"3201","Boothby",2024,"S",NA,"S213","213","Poa","Poa_pratensis",5,3
"3202","Boothby",2024,"S",NA,"S213","213","Geranium","Geranium_dissectum",1,3
"3203","Boothby",2024,"S",NA,"S213","213","Centaurea","Centaurea_nigra",10,3
"3204","Boothby",2024,"S",NA,"S213","213","Festuca","Festuca_rubra",40,4
"3205","Boothby",2024,"S",NA,"S213","213","Phleum","Phleum_pratense",10,4
"3206","Boothby",2024,"S",NA,"S213","213","Geranium","Geranium_dissectum",5,4
"3207","Boothby",2024,"S",NA,"S213","213","Centaurea","Centaurea_nigra",10,4
"3208","Boothby",2024,"S",NA,"S213","213","Crepis","Crepis_mollis",5,4
"3209","Boothby",2024,"S",NA,"S213","213","Epilobium","Epilobium_hirsutum",5,4
"3210","Boothby",2024,"S",NA,"S213","213","Bromus","Bromus_hordeaceus",5,4
"3211","Boothby",2024,"N","E","NE331","331","Holcus","Holcus_lanatus",50,1
"3212","Boothby",2024,"N","E","NE331","331","Poa","Poa_pratensis",15,1
"3213","Boothby",2024,"N","E","NE331","331","Epilobium","Epilobium_hirsutum",10,1
"3214","Boothby",2024,"N","E","NE331","331","Myosotis","Myosotis_sylvatica",5,1
"3215","Boothby",2024,"N","E","NE331","331","Epilobium","Epilobium_parviflorum",4,1
"3216","Boothby",2024,"N","E","NE331","331","Cirsium","Cirsium_lanceolatum",4,1
"3217","Boothby",2024,"N","E","NE331","331","Veronica","Veronica_arvensis",5,1
"3218","Boothby",2024,"N","E","NE331","331","Holcus","Holcus_lanatus",60,2
"3219","Boothby",2024,"N","E","NE331","331","Poa","Poa_pratensis",15,2
"3220","Boothby",2024,"N","E","NE331","331","Epilobium","Epilobium_hirsutum",15,2
"3221","Boothby",2024,"N","E","NE331","331","Myosotis","Myosotis_sylvatica",5,2
"3222","Boothby",2024,"N","E","NE331","331","Epilobium","Epilobium_palustre",10,2
"3223","Boothby",2024,"N","E","NE331","331","Epilobium","Epilobium_ciliatum",5,2
"3224","Boothby",2024,"N","E","NE331","331","Holcus","Holcus_lanatus",55,3
"3225","Boothby",2024,"N","E","NE331","331","Poa","Poa_pratensis",5,3
"3226","Boothby",2024,"N","E","NE331","331","Epilobium","Epilobium_hirsutum",5,3
"3227","Boothby",2024,"N","E","NE331","331","Myosotis","Myosotis_sylvatica",10,3
"3228","Boothby",2024,"N","E","NE331","331","Epilobium","Epilobium_parviflorum",3,3
"3229","Boothby",2024,"N","E","NE331","331","Cirsium","Cirsium_tuberosum",5,3
"3230","Boothby",2024,"N","E","NE331","331","Sonchus","Sonchus_arvensis",6,3
"3231","Boothby",2024,"N","E","NE331","331","Holcus","Holcus_lanatus",40,4
"3232","Boothby",2024,"N","E","NE331","331","Poa","Poa_pratensis",10,4
"3233","Boothby",2024,"N","E","NE331","331","Epilobium","Epilobium_hirsutum",15,4
"3234","Boothby",2024,"N","E","NE331","331","Myosotis","Myosotis_sylvatica",5,4
"3235","Boothby",2024,"N","E","NE331","331","Epilobium","Epilobium_palustre",5,4
"3236","Boothby",2024,"N","E","NE331","331","Fraxinus","Fraxinus_excelsior",10,4
